lat,long
43.7315479,-79.7624177
43.771752,-79.283984
43.771752,-79.283984
43.7844397,-88.787868
43.7844397,-88.787868
43.7844397,-88.787868
43.7844397,-88.787868
43.7844397,-88.787868
43.7844397,-88.787868
43.7844397,-88.7878678
43.7844397,-88.7878678
43.7864342,-69.9598343
43.8041334,-120.5542012
43.8041334,-120.5542012
43.8041334,-120.5542
43.8041334,-120.5542
43.8041334,-120.5542
43.8041334,-120.5542
43.8049072,-79.535511
43.8517618,-79.5272836
43.9695148,-99.901813
43.969752,-84.763544
43.9939484,-103.7717686
44.0121221,-92.480199
44.0581728,-121.31531
44.0682019,-114.7420408
44.0682019,-114.7420408
44.0682019,-114.7420408
44.0682019,-114.7420408
44.0682019,-114.74204
44.0706845,-121.2890062
44.2526208,-123.7706633
44.2600593,-72.575387
44.2619309,-88.415385
44.2619309,-88.4153847
44.3148443,-85.6023643
44.3148443,-85.6023643
44.3148443,-85.6023643
44.3148443,-85.6023643
44.3148443,-85.6023643
44.3148443,-85.602364
44.3148443,-85.602364
44.3148443,-85.602364
44.3148443,-85.602364
44.3148443,-85.602364
44.3148443,-85.602364
44.3148443,-85.602364
44.3148443,-85.602364
44.3148443,-85.602364
44.3683156,-100.3509665
44.376651,-103.7296415
44.3940915,-70.9727112
44.4758825,-73.212072
44.4758825,-73.212072
44.519159,-88.019826
44.519159,-88.019826
44.5235792,-89.574563
44.5588028,-72.577842
44.5588028,-72.5778415
44.5645659,-123.2620435
44.5801566,-123.2753839
44.6703767,-68.6312724
44.7214301,-73.723753
44.7630567,-85.6206317
44.7677424,-93.2777226
44.7677424,-93.2777226
44.7904203,-73.600582
44.8011821,-68.777814
44.8011821,-68.7778138
44.811349,-91.4984941
44.8480218,-93.0427153
44.8896866,-93.349949
44.9028713,-91.9206505
44.9374831,-93.2009998
44.9428975,-123.0350963
44.9428975,-123.0350963
44.9428975,-123.0350963
44.9537029,-93.089958
44.9537029,-93.0899578
44.9591352,-89.6301221
44.977753,-93.265011
44.977753,-93.265011
44.977753,-93.265011
44.977753,-93.2650108
44.977753,-93.2650108
44.977753,-93.2650108
44.977753,-93.2650108
44.986198,-93.392867
44.9917149,-93.3600034
45.091189,-79.786968
45.253783,-69.4454689
45.253783,-69.4454689
45.253783,-69.4454689
45.3205199,-92.70493
45.3559847,-75.6556401
45.3656761,-122.61231
45.4232921,-75.693735
45.4235937,-75.700929
45.4565817,-75.5807589
45.4646985,-98.486483
45.4646985,-98.4864829
45.4646985,-98.4864829
45.4895636,-73.8205567
45.5016889,-73.567256
45.5016889,-73.567256
45.5016889,-73.567256
45.5230622,-122.6764815
45.5230622,-122.6764815
45.5230622,-122.6764815
45.5230622,-122.6764815
45.5230622,-122.6764815
45.5230622,-122.67648
45.5230622,-122.67648
45.5230622,-122.67648
45.5230622,-122.67648
45.5635343,-94.181426
45.8917738,-123.9615274
46.0038232,-112.53478
46.0123752,-112.5620929
46.240541,-119.09717
46.3091152,-79.46082
46.3526733,-94.202008
46.5180824,-123.82645
46.5180824,-123.82645
46.638998,-67.997601
46.729553,-94.6859
46.729553,-94.6859
46.729553,-94.6859
46.729553,-94.6858998
46.729553,-94.6858998
46.729553,-94.6858998
46.729553,-94.6858998
46.729553,-94.6858998
46.7297771,-117.1817377
46.7382265,-71.2464591
46.7866719,-92.100485
46.7866719,-92.100485
46.8769487,-96.8999057
46.8796822,-110.3625658
46.8796822,-110.3625658
46.9053644,-67.825524
46.9420431,-122.60596
47.0342629,-122.82319
47.1770457,-122.1865055
47.1853785,-122.2928974
47.2042681,-121.9915003
47.2528768,-122.44429
47.329264,-122.5801293
47.4275725,-122.2312139
47.4502499,-122.3088165
47.4828776,-122.2170661
47.5650067,-122.62698
47.5650067,-122.62698
47.5706548,-122.2220674
47.59719,-122.3088643
47.6062095,-122.3320708
47.6062095,-122.3320708
47.6062095,-122.3320708
47.6062095,-122.3320708
47.6062095,-122.3320708
47.6062095,-122.3320708
47.6062095,-122.3320708
47.6062095,-122.3320708
47.6062095,-122.33207
47.6062095,-122.33207
47.6062095,-122.33207
47.6062095,-122.33207
47.6062095,-122.33207
47.6062095,-122.33207
47.6062095,-122.33207
47.6062095,-122.33207
47.6062095,-122.33207
47.6101497,-122.2015159
47.6248791,-122.5210007
47.6587802,-117.4260465
47.6587802,-117.4260465
47.6587802,-117.4260465
47.6587802,-117.4260465
47.6637909,-122.3432867
47.6768927,-122.2059833
47.7144131,-122.3279745
47.735928,-122.64654
47.7510741,-120.74014
47.7510741,-120.74014
47.7510741,-120.74014
47.7510741,-120.74014
47.7510741,-120.74014
47.7510741,-120.7401385
47.7510741,-120.7401385
47.7510741,-120.7401385
47.7510741,-120.7401385
47.7510741,-120.7401385
47.7510741,-120.7401385
47.7559659,-122.3456972
47.8106521,-122.3773551
48.1830261,-111.9832414
48.1987118,-122.1251418
48.2553867,-121.60151
48.4228491,-123.36879
48.7786908,-123.70794
48.9812387,-121.63847
49.1579401,-121.95147
